prob_tw,term_id,prob_wt,modality_id,topic_id
0.00792686,578,4.65459e-05,1,14
0.023488,578,0.000124694,1,15
0.0224695,579,0.000174086,1,1
0.0494887,579,0.000391731,1,2
0.194338,579,0.00151225,1,3
0.024135,579,0.00018186,1,4
0.129633,579,0.000787585,1,5
0.0664168,579,0.00051687,1,6
0.025405,579,0.000192072,1,7
0.104831,579,0.000512778,1,8
0.089922,579,0.000623708,1,9
0.0223363,579,0.000154239,1,10
0.0380492,579,0.000301731,1,11
0.0981103,579,0.000730118,1,12
0.0866997,579,0.000446328,1,13
0.0318018,579,0.000239084,1,14
0.0163644,579,0.000111229,1,15
0.0335761,580,0.000172182,1,1
0.147994,580,0.000775378,1,2
0.0293203,580,0.000151015,1,3
0.12072,580,0.000602083,1,4
0.0170653,580,6.86253e-05,1,5
0.0217863,580,0.000112221,1,6
0.0273661,580,0.000136944,1,7
0.0045074,580,1.45933e-05,1,8
0.00898564,580,4.12526e-05,1,9
0.100599,580,0.000459795,1,10
0.0838968,580,0.000440358,1,11
0.0346496,580,0.000170672,1,12
0.144599,580,0.000492709,1,13
0.129115,580,0.000642486,1,14
0.0958183,580,0.000431076,1,15
0.0031169,581,9.67006e-06,1,1
0.0528451,581,0.000167503,1,2
0.00241267,581,7.51795e-06,1,3
0.177606,581,0.000535899,1,4
0.000800028,581,1.94637e-06,1,5
0.174497,581,0.000543786,1,6
0.0201841,581,6.1107e-05,1,7
0.0135794,581,2.65985e-05,1,8
0.108577,581,0.000301571,1,9
0.000679093,581,1.8778e-06,1,10
0.0726396,581,0.000230666,1,11
0.130785,581,0.000389739,1,12
0.133547,581,0.000275301,1,13
0.00795514,581,2.39488e-05,1,14
0.100776,581,0.000274291,1,15
2.55444e-08,582,5.52209e-12,1,2
1.44741e-08,582,3.076e-12,1,3
3.5286e-05,582,7.26139e-09,1,4
4.35879e-10,582,8.99989e-14,1,7
1.88568e-09,582,3.55615e-13,1,10
1.39875e-09,582,3.0293e-13,1,11
0.00105657,582,2.14736e-07,1,12
0.997473,582,0.000140238,1,13
0.0014348,582,2.66339e-07,1,15
3.02328e-08,583,1.25388e-10,1,1
1.14864e-05,583,4.86712e-08,1,2
2.00794e-06,583,8.36417e-09,1,3
1.9729e-06,583,7.95793e-09,1,4
4.99688e-09,583,1.62513e-11,1,5
3.13551e-10,583,1.30623e-12,1,6
3.53459e-05,583,1.43051e-07,1,7
7.4034e-10,583,1.93855e-12,1,8
8.02962e-11,583,2.98138e-13,1,9
8.64849e-05,583,3.19692e-07,1,10
2.37589e-05,583,1.00857e-07,1,11
0.15468,583,0.000616195,1,12
0.841774,583,0.00231974,1,13
7.60234e-12,583,3.05952e-14,1,14
0.00338506,583,1.23166e-05,1,15
8.21262e-09,584,9.86582e-13,1,2
1.43858e-11,584,1.65062e-15,1,7
5.35694e-07,584,5.61399e-11,1,10
4.84403e-10,584,5.82976e-14,1,11
2.29737e-12,584,2.59466e-16,1,12
0.999999,584,7.8128e-05,1,13
4.91696e-08,584,5.07206e-12,1,15
8.80862e-10,585,2.03642e-13,1,1
0.148635,585,3.51067e-05,1,2
1.02205e-09,585,2.298e-13,1,4
3.52018e-10,585,6.3817e-14,1,5
1.1745e-08,585,2.72737e-12,1,6
4.56887e-06,585,1.03072e-09,1,7
1.19188e-12,585,1.73965e-16,1,8
4.58631e-11,585,9.49223e-15,1,9
0.000863617,585,1.77949e-07,1,10
1.09542e-06,585,2.59204e-10,1,11
1.81504e-09,585,4.03044e-13,1,12
0.845636,585,0.0001299,1,13
0.00486013,585,9.85724e-07,1,15
1.13586e-07,586,1.04343e-11,1,1
7.16748e-06,586,6.72698e-10,1,2
1.5118e-05,586,1.39487e-09,1,3
0.159352,586,1.4237e-05,1,4
2.78085e-05,586,2.00324e-09,1,5
1.13403e-05,586,1.0464e-09,1,6
0.00494033,586,4.42865e-07,1,7
8.92373e-07,586,5.17557e-11,1,8
0.000112113,586,9.22027e-09,1,9
0.0073788,586,6.04146e-07,1,10
2.33142e-05,586,2.19213e-09,1,11
1.96337e-07,586,1.73242e-11,1,12
0.809062,586,4.93845e-05,1,13
5.64567e-05,586,5.03253e-09,1,14
0.0190127,586,1.53226e-06,1,15
6.94933e-10,587,6.67858e-14,1,2
9.25788e-10,587,8.49797e-14,1,7
6.3914e-10,587,5.35846e-14,1,10
1.39743e-09,587,1.34544e-13,1,11
6.19881e-11,587,5.60075e-15,1,12
0.999991,587,6.25019e-05,1,13
8.55828e-06,587,7.0626e-10,1,15
0.186187,588,0.00142869,1,1
0.0550966,588,0.000431942,1,2
0.0287215,588,0.000221356,1,3
0.0628239,588,0.00046885,1,4
0.00569126,588,3.42461e-05,1,5
0.0775011,588,0.000597353,1,6
0.00186034,588,1.39301e-05,1,7
0.0368953,588,0.000178743,1,8
0.0353303,588,0.000242707,1,9
0.00196606,588,1.34462e-05,1,10
0.0373114,588,0.000293045,1,11
0.175744,588,0.00129532,1,12
0.0804098,588,0.000409983,1,13
0.0122218,588,9.10027e-05,1,14
0.20224,588,0.00136146,1,15
0.0593172,589,0.00039863,1,1
0.0738497,589,0.000507048,1,2
0.00738883,589,4.98724e-05,1,3
0.000490198,589,3.20391e-06,1,4
0.0016063,589,8.46505e-06,1,5
0.10393,589,0.000701557,1,6
0.0178038,589,0.000116755,1,7
0.00458147,589,1.94386e-05,1,8
0.00743989,589,4.47611e-05,1,9
0.0292417,589,0.000175148,1,10
0.0480621,589,0.000330595,1,11
0.188644,589,0.0012177,1,12
0.423365,589,0.00189048,1,13
0.0223544,589,0.000145774,1,14
0.0119254,589,7.0309e-05,1,15
4.05242e-09,590,2.99508e-11,1,1
5.72382e-08,590,4.32207e-10,1,2
8.91004e-10,590,6.61408e-12,1,3
1.31089e-07,590,9.42283e-10,1,4
1.24891e-07,590,7.23834e-10,1,5
0.0026266,590,1.94994e-05,1,6
4.94868e-06,590,3.56909e-08,1,7
2.24134e-10,590,1.04586e-12,1,8
1.06273e-09,590,7.03177e-12,1,9
2.47032e-12,590,1.62728e-14,1,10
1.69584e-05,590,1.28287e-07,1,11
3.29617e-10,590,2.33998e-12,1,12
0.0444967,590,0.000218519,1,13
3.06375e-07,590,2.19724e-09,1,14
0.952854,590,0.0061783,1,15
0.0594877,591,0.00103339,1,1
0.0359363,591,0.000637796,1,2
0.0678046,591,0.00118302,1,3
0.0585894,591,0.000989864,1,4
0.0112192,591,0.000152831,1,5
0.00804606,591,0.000140396,1,6
0.00437408,591,7.41476e-05,1,7
0.0964199,591,0.00105748,1,8
0.0840418,591,0.00130701,1,9
0.0613777,591,0.000950303,1,10
0.010009,591,0.000177963,1,11
0.0559853,591,0.000934156,1,12
0.0341337,591,0.000393992,1,13
0.364207,591,0.00613924,1,14
0.048368,591,0.000737129,1,15
0.00125638,592,4.71466e-07,1,1
0.0528873,592,2.02765e-05,1,2
0.00455641,592,1.71731e-06,1,3
0.0107507,592,3.9236e-06,1,4
7.5004e-05,592,2.20712e-08,1,5
0.32051,592,0.000120811,1,6
0.0663827,592,2.43085e-05,1,7
0.00257737,592,6.10627e-07,1,8
0.167525,592,5.628e-05,1,9
0.105469,592,3.5275e-05,1,10
1.58927e-05,592,6.10424e-09,1,11
0.0190327,592,6.86024e-06,1,12
0.0749791,592,1.86955e-05,1,13
0.00423808,592,1.54322e-06,1,14
0.169745,592,5.58824e-05,1,15
0.121143,593,0.000217072,1,1
0.0422748,593,7.73924e-05,1,2
0.00106313,593,1.91332e-06,1,3
0.144558,593,0.000251923,1,4
0.0111102,593,1.56113e-05,1,5
3.29038e-05,593,5.92222e-08,1,6
0.000706713,593,1.23573e-06,1,7
3.55213e-06,593,4.0185e-09,1,8
0.00623774,593,1.00064e-05,1,9
5.94862e-05,593,9.50026e-08,1,10
0.0552386,593,0.00010131,1,11
0.0118233,593,2.03494e-05,1,12
0.505295,593,0.000601613,1,13
0.00146852,593,2.55336e-06,1,14
0.0989843,593,0.000155604,1,15
0.00522059,594,6.27106e-05,1,1
0.0375734,594,0.00046112,1,2
0.00132169,594,1.59458e-05,1,3
0.34723,594,0.00405657,1,4
0.172103,594,0.00162115,1,5
0.000224056,594,2.7034e-06,1,6
0.408442,594,0.00478769,1,7
0.00680159,594,5.15825e-05,1,8
0.000689228,594,7.41191e-06,1,9
0.00165616,594,1.77312e-05,1,10
0.00414846,594,5.1005e-05,1,11
0.00180653,594,2.08438e-05,1,12
0.00979223,594,7.81574e-05,1,13
0.000743126,594,8.6619e-06,1,14
0.00224746,594,2.36844e-05,1,15
0.00786622,595,4.01411e-06,1,1
0.0492729,595,2.56887e-05,1,2
0.0162639,595,8.33571e-06,1,3
0.000699799,595,3.47309e-07,1,4
0.425356,595,0.000170211,1,5
0.395844,595,0.0002029,1,6
0.0005641,595,2.80901e-07,1,7
0.0508491,595,1.63824e-05,1,8
0.00431846,595,1.97287e-06,1,9
2.52552e-05,595,1.14865e-08,1,10
3.20709e-06,595,1.67509e-09,1,11
0.000108955,595,5.34049e-08,1,12
0.0452766,595,1.5352e-05,1,13
0.00355011,595,1.7579e-06,1,14
1.52583e-06,595,6.83088e-10,1,15
0.0407204,596,0.000259871,1,1
0.0371808,596,0.000242424,1,2
0.0258594,596,0.000165752,1,3
0.0784429,596,0.000486876,1,4
0.0343253,596,0.00017178,1,5
0.00752043,596,4.82082e-05,1,6
0.0529643,596,0.00032984,1,7
0.006683,596,2.69269e-05,1,8
0.0393637,596,0.000224899,1,9
0.0076088,596,4.32789e-05,1,10
0.118593,596,0.000774658,1,11
0.0450036,596,0.000275868,1,12
0.342755,596,0.00145344,1,13
0.0599208,596,0.000371067,1,14
0.103058,596,0.000577,1,15
0.00173933,597,5.42652e-05,1,1
0.0589953,597,0.00188048,1,2
0.00775286,597,0.000242939,1,3
0.056782,597,0.00172294,1,4
0.0402104,597,0.000983764,1,5
0.0255437,597,0.000800491,1,6
0.0746884,597,0.00227387,1,7
0.000158462,597,3.12128e-06,1,8
0.00269649,597,7.53155e-05,1,9
0.0335147,597,0.000931941,1,10
0.114192,597,0.00364654,1,11
0.191155,597,0.00572841,1,12
0.365966,597,0.0075866,1,13
0.006407,597,0.000193965,1,14
0.0201978,597,0.00055283,1,15
0.0422932,598,8.37883e-05,1,1
0.0263854,598,5.34057e-05,1,2
0.07541,598,0.00015005,1,3
0.00606634,598,1.16885e-05,1,4
0.00154368,598,2.39818e-06,1,5
0.14657,598,0.00029167,1,6
0.0982615,598,0.000189964,1,7
0.0128157,598,1.60297e-05,1,8
0.0709295,598,0.000125801,1,9
0.0173606,598,3.06544e-05,1,10
0.143259,598,0.000290496,1,11
0.00933366,598,1.77613e-05,1,12
0.244337,598,0.000321639,1,13
0.0928155,598,0.000178428,1,14
0.0126187,598,2.19319e-05,1,15
0.00589957,599,7.73348e-05,1,1
0.0950954,599,0.00127358,1,2
0.0197383,599,0.000259872,1,3
0.299293,599,0.00381567,1,4
0.0517236,599,0.000531687,1,5
0.00446232,599,5.87554e-05,1,6
0.00145024,599,1.8551e-05,1,7
0.0128306,599,0.000106187,1,8
0.0246059,599,0.000288761,1,9
0.000329967,599,3.85513e-06,1,10
0.145978,599,0.00195861,1,11
0.111263,599,0.00140092,1,12
0.189834,599,0.00165346,1,13
0.0308732,599,0.000392704,1,14
0.0066227,599,7.61618e-05,1,15
0.0080444,600,5.22121e-06,1,1
0.00281184,600,1.86457e-06,1,2
0.0878751,600,5.72847e-05,1,3
5.82577e-06,600,3.67748e-09,1,4
0.0904839,600,4.60533e-05,1,5
0.0296171,600,1.93087e-05,1,6
1.91078e-05,600,1.21021e-08,1,7
0.300338,600,0.000123072,1,8
1.94144e-05,600,1.1281e-08,1,9
0.00355047,600,2.05389e-06,1,10
0.0217907,600,1.44761e-05,1,11
2.73744e-06,600,1.7066e-09,1,12
0.0950129,600,4.09758e-05,1,13
0.360332,600,0.000226939,1,14
9.63025e-05,600,5.48356e-08,1,15
0.0527051,601,0.000204108,1,1
0.0763753,601,0.000302184,1,2
0.0155238,601,6.03809e-05,1,3
0.023472,601,8.84049e-05,1,4
0.000480346,601,1.45873e-06,1,5
0.000164634,601,6.40412e-07,1,6
0.0246713,601,9.32339e-05,1,7
0.007731,601,1.89022e-05,1,8
0.0307428,601,0.000106585,1,9
0.052209,601,0.000180205,1,10
0.447523,601,0.00177389,1,11
0.0250152,601,9.30505e-05,1,12
0.0221457,601,5.69852e-05,1,13
0.0947024,601,0.000355875,1,14
0.126539,601,0.000429911,1,15
0.00327007,602,1.62835e-06,1,1
0.122811,602,6.24796e-05,1,2
0.103942,602,5.19847e-05,1,3
0.102109,602,4.94508e-05,1,4
0.00647941,602,2.5301e-06,1,5
0.00621466,602,3.10843e-06,1,6
0.0801065,602,3.89253e-05,1,7
0.0202282,602,6.35942e-06,1,8
0.0425399,602,1.89641e-05,1,9
0.137428,602,6.09929e-05,1,10
0.000313072,602,1.59565e-07,1,11
0.244377,602,0.000116885,1,12
0.0103198,602,3.41452e-06,1,13
7.62873e-05,602,3.68614e-08,1,14
0.119785,602,5.2329e-05,1,15
0.0464678,603,8.67863e-06,1,1
0.00712535,603,1.35962e-06,1,2
0.00496976,603,9.32245e-07,1,3
1.0236e-05,603,1.8593e-09,1,4
9.77462e-05,603,1.43157e-08,1,5
0.00149186,603,2.79873e-07,1,6
0.000772832,603,1.4085e-07,1,7
0.435855,603,5.13938e-05,1,8
4.99666e-06,603,8.35458e-10,1,9
0.0852868,603,1.4197e-05,1,10
0.130173,603,2.48841e-05,1,11
0.0333069,603,5.97505e-06,1,12
0.109953,603,1.36449e-05,1,13
0.000720154,603,1.30513e-07,1,14
0.143766,603,2.35561e-05,1,15
0.00582808,604,2.74739e-05,1,1
0.0181803,604,8.75604e-05,1,2
0.00403593,604,1.91088e-05,1,3
0.109432,604,0.000501717,1,4
0.0763371,604,0.000282191,1,5
0.0861404,604,0.000407882,1,6
0.00492438,604,2.26527e-05,1,7
0.00149925,604,4.4621e-06,1,8
0.092836,604,0.000391792,1,9
5.72736e-05,604,2.40637e-07,1,10
0.476823,604,0.00230068,1,11
0.000517847,604,2.34479e-06,1,12
0.024354,604,7.62837e-05,1,13
0.0984152,604,0.000450179,1,14
0.000618722,604,2.55881e-06,1,15
8.70378e-07,605,2.54343e-10,1,1
0.0067841,605,2.02543e-06,1,2
0.161557,605,4.7417e-05,1,3
0.128658,605,3.65653e-05,1,4
0.0277864,605,6.36734e-06,1,5
0.000137098,605,4.02418e-08,1,6
0.0133872,605,3.81747e-06,1,7
0.105364,605,1.94391e-05,1,8
0.184647,605,4.83059e-05,1,9
0.00182979,605,4.76572e-07,1,10
0.00404637,605,1.21027e-06,1,11
0.272068,605,7.6366e-05,1,12
0.091762,605,1.78173e-05,1,13
0.000100148,605,2.83978e-08,1,14
0.00187238,605,4.80016e-07,1,15
0.0238863,606,4.14012e-05,1,1
0.0124771,606,2.20948e-05,1,2
0.000417857,606,7.27423e-07,1,3
0.131599,606,0.000221837,1,4
0.100694,606,0.000136861,1,5
0.0260201,606,4.53007e-05,1,6
0.021295,606,3.60176e-05,1,7
0.00124492,606,1.36231e-06,1,8
0.0461873,606,7.16691e-05,1,9
0.000499644,606,7.7186e-07,1,10
0.0221299,606,3.92598e-05,1,11
0.0161222,606,2.68409e-05,1,12
0.320342,606,0.000368931,1,13
0.257679,606,0.000433382,1,14
0.0194063,606,2.9509e-05,1,15
2.52521e-08,607,6.06706e-12,1,2
2.76629e-07,607,6.34807e-11,1,7
1.09431e-07,607,2.29364e-11,1,10
3.24666e-09,607,7.81467e-13,1,11
1.53483e-10,607,3.46689e-14,1,12
0.999999,607,0.000156256,1,13
7.31011e-07,607,1.50814e-10,1,15
4.20313e-05,608,2.66714e-08,1,1
0.00324267,608,2.10227e-06,1,2
9.96136e-05,608,6.34874e-08,1,3
8.35186e-06,608,5.15438e-09,1,4
0.0208096,608,1.0355e-05,1,5
0.380215,608,0.000242346,1,6
0.0430616,608,2.66648e-05,1,7
1.59696e-06,608,6.39791e-10,1,8
3.22035e-07,608,1.82946e-10,1,9
0.000664529,608,3.75839e-07,1,10
0.000944311,608,6.13328e-07,1,11
0.000236566,608,1.4419e-07,1,12
0.550181,608,0.000231978,1,13
0.000461828,608,2.8437e-07,1,14
3.0191e-05,608,1.68073e-08,1,15
2.92728e-09,609,6.32978e-13,1,2
3.75906e-11,609,7.76364e-15,1,7
6.54285e-08,609,1.23422e-11,1,10
1.92886e-10,609,4.17848e-14,1,11
9.60274e-12,609,1.95216e-15,1,12
1.0,609,0.000140631,1,13
6.32341e-08,609,1.17412e-11,1,15
0.115867,610,0.00123071,1,1
0.0546804,610,0.000593386,1,2
0.0658693,610,0.000702705,1,3
0.0312823,610,0.000323156,1,4
0.0830708,610,0.00069192,1,5
0.0584802,610,0.000623931,1,6
0.126499,610,0.00131116,1,7
0.0107468,610,7.20685e-05,1,8
0.0999733,610,0.000950657,1,9
0.0470104,610,0.000445043,1,10
0.0317957,610,0.000345674,1,11
0.0792431,610,0.000808472,1,12
0.0968435,610,0.00068349,1,13
0.0912154,610,0.000940138,1,14
0.00742218,610,6.9163e-05,1,15
3.37458e-07,611,1.95994e-10,1,1
0.0760171,611,4.51072e-05,1,2
6.18615e-11,611,3.6086e-14,1,3
2.05145e-05,611,1.15879e-08,1,4
0.0775735,611,3.53304e-05,1,5
2.4544e-05,611,1.43186e-08,1,6
0.0108334,611,6.13991e-06,1,7
5.09578e-11,611,1.86855e-14,1,8
0.0036607,611,1.90341e-06,1,9
1.8968e-06,611,9.81883e-10,1,10
0.00146943,611,8.73523e-07,1,11
1.58461e-06,611,8.84003e-10,1,12
0.830388,611,0.000320458,1,13
8.14943e-09,611,4.59282e-12,1,14
8.64937e-06,611,4.40713e-09,1,15
7.25504e-06,612,6.97347e-08,1,1
0.00595122,612,5.84422e-05,1,2
0.00154,612,1.48671e-05,1,3
7.4863e-05,612,6.99836e-07,1,4
0.235329,612,0.00177377,1,5
0.00902305,612,8.71156e-05,1,6
0.204513,612,0.00191825,1,7
0.000979433,612,5.94366e-06,1,8
2.48326e-05,612,2.13686e-07,1,9
0.00323642,612,2.77261e-05,1,10
0.00218383,612,2.14848e-05,1,11
0.0148539,612,0.000137138,1,12
0.512568,612,0.00327361,1,13
0.00839682,612,7.83164e-05,1,14
0.00131835,612,1.11171e-05,1,15
7.7452e-07,613,1.24419e-10,1,1
0.00132721,613,2.17824e-07,1,2
1.73631e-08,613,2.80142e-12,1,3
0.190168,613,2.97107e-05,1,4
3.823e-08,613,4.81585e-12,1,5
9.97182e-09,613,1.60903e-12,1,6
8.13085e-06,613,1.27458e-09,1,7
8.0896e-07,613,1.1634e-10,1,9
3.82949e-09,613,5.48291e-13,1,10
0.000640978,613,1.05391e-07,1,11
2.63081e-06,613,4.05932e-10,1,12
0.807843,613,8.62282e-05,1,13
5.42702e-07,613,8.45953e-11,1,14
8.25809e-06,613,1.16381e-09,1,15
6.03717e-08,614,5.80193e-12,1,2
7.86733e-10,614,7.43277e-14,1,3
4.65277e-10,614,4.39616e-14,1,6
2.64012e-10,614,2.4234e-14,1,7
2.44955e-05,614,2.05366e-09,1,10
1.28593e-09,614,1.23808e-13,1,11
5.02952e-11,614,4.54426e-15,1,12
0.999975,614,6.25007e-05,1,13
1.94485e-08,614,1.60495e-12,1,15
0.0466557,615,0.00198319,1,1
0.0587896,615,0.00255312,1,2
0.0787609,615,0.00336252,1,3
0.0534254,615,0.00220865,1,4
0.0557078,615,0.0018569,1,5
0.0578604,615,0.00247044,1,6
0.065583,615,0.00272035,1,7
0.00952366,615,0.000255583,1,8
0.0575117,615,0.00218857,1,9
0.0823013,615,0.00311803,1,10
0.0854699,615,0.00371857,1,11
0.0568408,615,0.00232074,1,12
0.153554,615,0.00433698,1,13
0.0488363,615,0.00201433,1,14
0.0891792,615,0.00332561,1,15
0.113713,616,0.000162761,1,1
0.103151,616,0.000150844,1,2
0.0134363,616,1.9316e-05,1,3
0.0806791,616,0.000112311,1,4
0.0207247,616,2.32618e-05,1,5
0.00226805,616,3.26082e-06,1,6
0.233809,616,0.000326571,1,7
0.0110465,616,9.98243e-06,1,8
0.0613239,616,7.8581e-05,1,9
0.0303437,616,3.87102e-05,1,10
0.0290834,616,4.2608e-05,1,11
0.0196563,616,2.70242e-05,1,12
0.0937065,616,8.91207e-05,1,13
0.0142035,616,1.97272e-05,1,14
0.172855,616,0.000217056,1,15
0.0992037,617,0.00119626,1,1
0.0208235,617,0.000256544,1,2
0.0169277,617,0.000205017,1,3
0.13021,617,0.00152708,1,4
0.0399784,617,0.000378037,1,5
0.0188399,617,0.000228196,1,6
0.0300363,617,0.000353441,1,7
0.132678,617,0.0010101,1,8
0.332457,617,0.00358903,1,9
0.0219063,617,0.00023544,1,10
0.0521689,617,0.00064389,1,11
0.0186733,617,0.000216284,1,12
0.0167006,617,0.000133812,1,13
0.012469,617,0.000145901,1,14
0.0569268,617,0.000602228,1,15
2.64413e-06,618,1.61743e-09,1,1
4.11837e-05,618,2.57382e-08,1,2
0.00068291,618,4.19566e-07,1,3
0.016644,618,9.90191e-06,1,4
5.05334e-05,618,2.424e-08,1,5
0.00026481,618,1.62708e-07,1,6
0.0421962,618,2.51877e-05,1,7
0.0864937,618,3.34038e-05,1,8
0.000922765,618,5.05333e-07,1,9
6.3306e-05,618,3.45144e-08,1,10
0.00086655,618,5.42549e-07,1,11
0.721378,618,0.000423851,1,12
0.129107,618,5.24756e-05,1,13
6.14001e-06,618,3.64451e-09,1,14
0.00128098,618,6.87437e-07,1,15
0.0570128,619,2.29067e-05,1,1
0.7744,619,0.000317883,1,2
0.00136027,619,5.48923e-07,1,3
0.00587831,619,2.29701e-06,1,4
3.40036e-06,619,1.07134e-09,1,5
0.000253032,619,1.02117e-07,1,6
0.00614437,619,2.40903e-06,1,7
1.0136e-11,619,2.57115e-15,1,8
5.39379e-05,619,1.94013e-08,1,9
0.0448582,619,1.60637e-05,1,10
0.0143268,619,5.89172e-06,1,11
0.0249094,619,9.61308e-06,1,12
0.0667605,619,1.78228e-05,1,13
1.17075e-09,619,4.56438e-13,1,14
0.00403922,619,1.42376e-06,1,15
0.121989,620,0.00072316,1,1
0.0651188,620,0.000394396,1,2
0.107351,620,0.00063917,1,3
0.0762238,620,0.000439466,1,4
0.00935676,620,4.34964e-05,1,5
0.210886,620,0.00125573,1,6
0.038815,620,0.000224537,1,7
0.0293277,620,0.000109765,1,8
0.110658,620,0.000587276,1,9
0.0286155,620,0.000151193,1,10
0.0235626,620,0.000142969,1,11
0.0735027,620,0.00041853,1,12
0.0534675,620,0.000210607,1,13
0.037591,620,0.000216236,1,14
0.0135352,620,7.03925e-05,1,15
0.0769412,621,5.26977e-05,1,1
0.000385693,621,2.69889e-07,1,2
0.0292896,621,2.01484e-05,1,3
0.125533,621,8.36202e-05,1,4
0.000720743,621,3.87102e-07,1,5
0.0326843,621,2.24856e-05,1,6
0.0604889,621,4.0428e-05,1,7
0.0377082,621,1.63057e-05,1,8
0.000262752,621,1.6111e-07,1,9
0.147498,621,9.00394e-05,1,10
0.00112075,621,7.85681e-07,1,11
0.262688,621,0.000172815,1,12
0.0308811,621,1.40537e-05,1,13
0.00885939,621,5.88797e-06,1,14
0.184938,621,0.000111123,1,15
0.00049629,622,5.30164e-07,1,1
0.356351,622,0.000388924,1,2
0.190029,622,0.000203887,1,3
0.0410843,622,4.26844e-05,1,4
4.09759e-07,622,3.43254e-10,1,5
1.15889e-05,622,1.24351e-08,1,6
0.00213593,622,2.22656e-06,1,7
5.64637e-10,622,3.80815e-13,1,8
1.29328e-06,622,1.23684e-09,1,9
0.000145678,622,1.38702e-07,1,10
0.264389,622,0.000289082,1,11
0.0040872,622,4.19381e-06,1,12
0.140995,622,0.000100079,1,13
0.000142627,622,1.47845e-07,1,14
0.000131277,622,1.2303e-07,1,15
0.00230644,623,1.14763e-05,1,1
0.0278166,623,0.000141409,1,2
0.0221132,623,0.000110511,1,3
0.00293026,623,1.41803e-05,1,4
0.0101629,623,3.96542e-05,1,5
0.000435887,623,2.17855e-06,1,6
0.0279094,623,0.000135514,1,7
0.000247146,623,7.76397e-07,1,8
0.000179804,623,8.00948e-07,1,9
0.00895716,623,3.97233e-05,1,10
0.250102,623,0.00127374,1,11
0.00923665,623,4.41452e-05,1,12
0.609465,623,0.002015,1,13
0.0260803,623,0.000125922,1,14
0.00205769,623,8.98232e-06,1,15
0.00282732,624,9.56869e-06,1,1
0.171479,624,0.000592925,1,2
0.00180478,624,6.13475e-06,1,3
0.0544996,624,0.000179387,1,4
0.0503826,624,0.000133712,1,5
0.000800414,624,2.72099e-06,1,6
0.0419348,624,0.000138492,1,7
0.00651717,624,1.39254e-05,1,8
5.57973e-05,624,1.69059e-07,1,9
0.0301631,624,9.09849e-05,1,10
0.0347697,624,0.000120443,1,11
0.0201745,624,6.55826e-05,1,12
0.467448,624,0.00105118,1,13
0.000212912,624,6.9921e-07,1,14
0.116931,624,0.000347181,1,15
0.242479,625,0.00015206,1,1
0.0441829,625,2.83078e-05,1,2
0.0196486,625,1.23757e-05,1,3
0.0671956,625,4.09828e-05,1,4
0.000101977,625,5.01485e-08,1,5
0.0218701,625,1.37761e-05,1,6
0.00274256,625,1.6783e-06,1,7
0.132375,625,5.24104e-05,1,8
0.00728747,625,4.09132e-06,1,9
0.361774,625,0.000202206,1,10
1.53651e-06,625,9.86235e-10,1,11
0.00450864,625,2.71578e-06,1,12
0.0308723,625,1.2864e-05,1,13
0.00729003,625,4.43608e-06,1,14
0.0576699,625,3.17277e-05,1,15
0.0184068,626,0.000373608,1,1
0.0616329,626,0.00127809,1,2
0.00996876,626,0.000203223,1,3
0.0999443,626,0.00197294,1,4
0.13337,626,0.0021228,1,5
0.0312061,626,0.000636224,1,6
0.115477,626,0.00228721,1,7
0.167994,626,0.00215278,1,8
0.0332171,626,0.000603592,1,9
0.0378773,626,0.000685221,1,10
0.0243752,626,0.000506394,1,11
0.0702878,626,0.00137033,1,12
0.0519018,626,0.000699981,1,13
0.0872776,626,0.00171897,1,14
0.0570633,626,0.00101611,1,15
0.0236385,627,1.40374e-05,1,1
0.480493,627,0.000291517,1,2
6.68645e-06,627,3.98801e-09,1,3
1.63497e-06,627,9.44266e-10,1,4
4.43115e-09,627,2.06345e-12,1,5
9.95497e-08,627,5.93797e-11,1,6
0.000268327,627,1.5549e-07,1,7
6.63777e-09,627,2.48861e-12,1,8
7.19759e-10,627,3.82647e-13,1,9
0.00145547,627,7.70342e-07,1,10
2.31414e-05,627,1.40656e-08,1,11
0.0848276,627,4.8385e-05,1,12
0.40921,627,0.000161465,1,13
1.59031e-10,627,9.16383e-14,1,14
7.58204e-05,627,3.95002e-08,1,15
0.0861093,628,0.000573751,1,1
0.222781,628,0.00151657,1,2
0.0308629,628,0.00020654,1,3
0.0182839,628,0.000118484,1,4
0.0203912,628,0.000106544,1,5
0.0181973,628,0.000121791,1,6
0.0658129,628,0.000427916,1,7
0.0400946,628,0.000168667,1,8
0.0720693,628,0.000429901,1,9
0.0507577,628,0.000301432,1,10
0.159662,628,0.00108888,1,11
0.0472766,628,0.000302571,1,12
0.039344,628,0.000174188,1,13
0.0455918,628,0.000294774,1,14
0.0827655,628,0.000483805,1,15
0.0929192,629,0.00016419,1,1
0.00721015,629,1.30166e-05,1,2
0.00409665,629,7.27053e-06,1,3
0.0462364,629,7.94593e-05,1,4
0.00551107,629,7.63642e-06,1,5
0.00591736,629,1.05027e-05,1,6
0.00242546,629,4.18225e-06,1,7
0.000342934,629,3.82579e-07,1,8
0.0409888,629,6.48413e-05,1,9
0.00712413,629,1.12198e-05,1,10
0.192253,629,0.000347711,1,11
0.0281648,629,4.78031e-05,1,12
0.431182,629,0.000506254,1,13
0.0471103,629,8.07767e-05,1,14
